ID,HousePrice,yhat,delta
4786,88870.0,80016.8312910895,8853.168708910496
4218,248019.0,256976.50594429948,-8957.505944299483
5074,387946.0,382235.85733687435,5710.142663125647
8967,392086.0,323211.2197061783,68874.7802938217
3818,202924.0,212644.47050267333,-9720.470502673328
2249,292154.0,290731.6230048493,1422.3769951506983
5557,472528.0,493602.1797075919,-21074.179707591888
2779,395887.0,489711.1624329281,-93824.1624329281
7881,98409.0,97379.51665689985,1029.4833431001462
1222,788565.0,716594.9105887341,71970.08941126592
8369,210507.0,283273.5573094492,-72766.55730944918
5725,69315.0,80291.58835675064,-10976.588356750639
6428,369613.0,441118.1056764332,-71505.10567643319
4601,281437.0,270783.7192504849,10653.280749515106
4499,288359.0,301783.7413942587,-13424.741394258686
5002,168940.0,215116.28430822297,-46176.28430822297
8830,256996.0,240809.91717321388,16186.082826786122
4024,233001.0,310517.74189538055,-77516.74189538055
3706,298322.0,296954.16014539916,1367.8398546008393
1386,266187.0,236357.85025618685,29829.14974381315
5228,253698.0,269409.074684599,-15711.074684599007
636,252531.0,262107.9156469231,-9576.915646923095
5101,271180.0,214452.39915886387,56727.600841136125
8127,295650.0,358495.25818637206,-62845.258186372055
6597,409034.0,341458.77394234284,67575.22605765716
2601,314002.0,359129.87880421465,-45127.87880421465
1852,299822.0,270809.69201069075,29012.30798930925
7022,408769.0,313214.8976305146,95554.10236948542
5877,699600.0,456953.31791664526,242646.68208335474
4185,139478.0,204615.90574317385,-65137.90574317385
7105,348970.0,317036.0204242169,31933.979575783073
2112,173838.0,171857.59062370856,1980.4093762914417
917,242677.0,261399.3510751767,-18722.351075176703
8650,479642.0,484780.6352989629,-5138.6352989628795
2897,407020.0,503180.6810784691,-96160.68107846909
7285,127938.0,127088.13228946272,849.8677105372772
1161,230781.0,255558.31726370033,-24777.31726370033
3874,518486.0,534751.9303562341,-16265.93035623408
6076,293310.0,253798.50410001262,39511.49589998738
2423,709347.0,624987.9042168184,84359.0957831816
7758,160328.0,133943.8806436712,26384.119356328796
8916,331261.0,286815.3421157013,44445.65788429871
7947,423762.0,345693.73937177955,78068.26062822045
4351,315499.0,374231.6921899166,-58732.69218991662
5836,189348.0,222359.30900767056,-33011.309007670556
3202,613498.0,765230.9500582103,-151732.9500582103
4113,388112.0,343811.7473653095,44300.25263469049
2585,386616.0,390232.21255691326,-3616.2125569132622
7382,631601.0,744646.6299159381,-113045.62991593813
3947,227847.0,244319.72257198664,-16472.72257198664
2197,419192.0,387144.9025359506,32047.09746404941
1469,374335.0,315552.01785178896,58782.98214821104
8932,434508.0,393784.105739031,40723.89426096901
537,330204.0,414053.8718487106,-83849.87184871058
4518,475608.0,483045.4915495322,-7437.49154953222
6525,352063.0,345848.26417236205,6214.735827637953
942,173546.0,138541.1580416513,35004.8419583487
3463,623337.0,515825.3755762562,107511.62442374381
3017,684161.0,538358.3795911004,145802.62040889962
6315,283774.0,232167.26111183036,51606.73888816964
2111,318015.0,306802.532264933,11212.46773506701
2008,247575.0,313148.6397576323,-65573.63975763228
2493,244803.0,228929.14526933598,15873.854730664025
8085,311145.0,340882.13892486447,-29737.13892486447
7182,225668.0,218599.9578416181,7068.042158381897
3456,62169.0,136405.7827028326,-74236.7827028326
1903,218330.0,204753.20988265972,13576.790117340279
8045,515989.0,613594.8629762696,-97605.86297626956
2269,176523.0,198171.3659800627,-21648.365980062692
3769,212021.0,286745.4230273131,-74724.42302731308
4842,301091.0,299340.64359464904,1750.3564053509617
6460,560981.0,499450.5572813752,61530.44271862478
6477,364995.0,385573.3186482921,-20578.3186482921
6889,311537.0,325276.09412307304,-13739.094123073039
3599,255569.0,271383.3448091592,-15814.344809159229
3872,177892.0,168853.7104132881,9038.289586711908
2807,434788.0,395730.3439913262,39057.65600867377
5769,511186.0,414147.90842424845,97038.09157575155
8906,354492.0,376900.5058646799,-22408.50586467987
8179,679836.0,625892.8732202321,53943.12677976792
6952,263971.0,239463.82606816635,24507.173931833648
5361,156909.0,189381.70958153205,-32472.70958153205
2137,266564.0,424860.8874241069,-158296.88742410688
5708,684438.0,531058.077189383,153379.92281061702
6752,308536.0,326114.29151996673,-17578.291519966733
3373,211365.0,226702.1679616471,-15337.167961647094
4173,198596.0,217189.54983066587,-18593.54983066587
6516,342586.0,320972.23990603606,21613.760093963938
6290,404129.0,394898.5577453483,9230.442254651687
9109,135746.0,170308.42296995857,-34562.42296995857
7208,197253.0,220936.30630094133,-23683.30630094133
3990,216272.0,228559.44503350265,-12287.445033502649
9332,305613.0,381781.4282357927,-76168.42823579267
4800,266343.0,267068.8707478647,-725.870747864712
5067,333439.0,421390.00832011894,-87951.00832011894
7419,324204.0,274834.2061734823,49369.79382651771
391,208249.0,226297.39686065767,-18048.396860657667
1160,562580.0,486022.4349161935,76557.56508380652
3465,296625.0,319915.4763798426,-23290.476379842614
954,149883.0,137844.20835533438,12038.791644665616
1914,315045.0,309828.31543855957,5216.68456144043
9318,413775.0,391758.0400266239,22016.959973376128
5730,409860.0,375881.8627313409,33978.13726865908
1831,246130.0,277170.15333380934,-31040.153333809343
8988,380008.0,290486.232508859,89521.76749114098
668,321160.0,328996.3538500302,-7836.353850030224
4359,285058.0,266747.0767805719,18310.923219428107
2274,378192.0,378180.3161350548,11.683864945196547
1996,322308.0,260938.02394653636,61369.976053463644
4002,219921.0,244838.86370200745,-24917.863702007453
8514,269555.0,368262.753412596,-98707.75341259601
3726,282318.0,288316.78721533355,-5998.787215333548
3585,527926.0,474260.57626753824,53665.42373246176
5471,113685.0,134238.27959212242,-20553.279592122417
873,392207.0,429840.25035032653,-37633.25035032653
998,201076.0,233041.23749840978,-31965.237498409784
4154,323743.0,259911.94417377256,63831.05582622744
3088,353217.0,321589.018179538,31627.98182046198
453,209384.0,209867.65527749053,-483.65527749052853
6751,737249.0,731299.1625569722,5949.837443027762
5886,160582.0,158307.35131033204,2274.648689667956
6433,288219.0,335079.26463344676,-46860.26463344676
6596,425724.0,398226.73798480676,27497.262015193235
369,367654.0,364286.0160060907,3367.9839939093217
6594,583896.0,452934.81914077996,130961.18085922004
2332,329235.0,378026.5600716847,-48791.56007168471
3787,266114.0,200065.629381659,66048.370618341
1596,271254.0,273950.35293900484,-2696.352939004835
4485,273893.0,265541.6485136813,8351.351486318687
5985,395559.0,377113.0246669732,18445.975333026785
5424,270581.0,289570.7957283619,-18989.795728361874
1794,318818.0,302529.9352214546,16288.064778545406
4861,350938.0,409357.8898824929,-58419.88988249289
2341,167048.0,113981.59923660522,53066.40076339478
6444,444116.0,485763.58118009375,-41647.58118009375
720,469453.0,495251.25464683597,-25798.254646835965
3186,158430.0,164282.45232043232,-5852.4523204323195
1407,187332.0,210291.50505984778,-22959.505059847783
5001,341618.0,408172.2160015182,-66554.21600151819
4652,406527.0,485188.6453110507,-78661.6453110507
7739,474343.0,464587.05282094446,9755.94717905554
3721,136150.0,139919.6941199593,-3769.694119959313
2967,378252.0,338044.8681307015,40207.13186929852
6101,254631.0,364025.53619775723,-109394.53619775723
6670,231871.0,270916.4162029414,-39045.416202941386
1723,305114.0,266822.20881373074,38291.791186269256
2635,281914.0,266496.41398213553,15417.586017864465
7300,481873.0,451685.9950255794,30187.00497442059
9299,239259.0,290459.6100866538,-51200.61008665379
8936,196719.0,219146.11168347683,-22427.111683476833
667,227931.0,261041.76038837602,-33110.76038837602
3965,349929.0,396096.7880029484,-46167.78800294839
1868,669869.0,666566.8926074848,3302.1073925151723
207,363642.0,408351.7020343218,-44709.70203432179
9242,370508.0,428349.9275740591,-57841.92757405911
725,704363.0,623601.6177391177,80761.3822608823
5102,497815.0,487169.23993117944,10645.760068820557
3785,236004.0,187575.32787883413,48428.67212116587
6850,340355.0,336159.81270365586,4195.187296344142
6080,304418.0,252908.39490565102,51509.60509434898
3013,337740.0,355403.7760395462,-17663.77603954618
8973,296149.0,340627.1794352575,-44478.17943525751
2762,304805.0,301361.97437049326,3443.0256295067375
1353,332020.0,352052.06586004375,-20032.065860043745
6230,306956.0,327332.370136886,-20376.37013688602
7119,209314.0,235385.2504631469,-26071.25046314689
5989,423427.0,380354.0292805565,43072.97071944352
142,256394.0,272292.95793472364,-15898.957934723643
4587,528531.0,514895.6559612048,13635.344038795214
8903,295559.0,263537.4611587125,32021.53884128749
911,116824.0,96233.77705111113,20590.22294888887
19,531502.0,502991.5705844475,28510.429415552528
1690,402927.0,367189.0852982912,35737.914701708825
490,193277.0,257075.13895757849,-63798.138957578485
1492,207461.0,178549.28249745216,28911.717502547835
884,359598.0,388863.85745968466,-29265.85745968466
8016,379188.0,411889.71204541216,-32701.71204541216
5343,231137.0,220238.6566552593,10898.343344740686
1738,345770.0,364901.9420182007,-19131.9420182007
896,347868.0,324863.7219831638,23004.278016836208
4465,230504.0,271685.9314620841,-41181.93146208412
3566,386520.0,324229.27744282916,62290.72255717084
1070,130587.0,173229.4553466664,-42642.45534666639
6295,184369.0,188935.83847964188,-4566.838479641883
8153,147544.0,169754.16714156125,-22210.16714156125
3066,381696.0,358163.22934557317,23532.77065442683
8646,383701.0,365940.8350208529,17760.164979147085
5957,203177.0,249447.08308464134,-46270.083084641345
740,110281.0,107214.97194496813,3066.028055031871
7018,182142.0,126174.73089607335,55967.26910392665
8860,330562.0,332354.7345044976,-1792.73450449761
8412,315184.0,303951.7029361329,11232.297063867096
4466,616407.0,548113.0209694384,68293.97903056163
3449,53689.0,71997.93081783716,-18308.930817837158
2770,492714.0,498435.2863297258,-5721.286329725815
8286,282980.0,317379.17634426296,-34399.17634426296
6716,448957.0,523079.05470942665,-74122.05470942665
3230,277747.0,257218.8045800393,20528.195419960713
7492,331843.0,349206.3886735937,-17363.388673593698
533,246298.0,225262.95155780998,21035.04844219002
788,489334.0,507572.8955415199,-18238.895541519916
2638,272858.0,280815.2565481638,-7957.256548163772
9069,283291.0,298603.207840651,-15312.207840650983
3538,202017.0,176563.13650085192,25453.86349914808
4346,528357.0,448598.01544303587,79758.98455696413
5374,432756.0,386657.554485281,46098.445514719
7000,344483.0,343970.89566031686,512.1043396831374
6160,310741.0,374522.669982781,-63781.66998278099
8813,322292.0,324000.7762430635,-1708.7762430635048
2225,338111.0,290940.85041023046,47170.14958976954
3994,185449.0,204839.11310937096,-19390.113109370955
5119,263627.0,222532.92842195113,41094.07157804887
1887,445618.0,442477.61790718924,3140.38209281076
5238,545804.0,528761.6065839075,17042.3934160925
6030,309010.0,235924.088770474,73085.91122952601
5366,329992.0,408410.08194269077,-78418.08194269077
713,332502.0,386720.6195950242,-54218.61959502421
8631,342807.0,354395.3616024033,-11588.361602403282
4749,409761.0,450148.53086037893,-40387.53086037893
2785,388650.0,360875.8001487787,27774.19985122129
9152,331900.0,321883.5876284196,10016.412371580373
3859,433194.0,449427.2553931277,-16233.255393127678
1593,319832.0,306633.31061234785,13198.68938765215
3638,270411.0,294935.3798819452,-24524.379881945206
3168,210139.0,300711.8775283284,-90572.87752832839
8452,170314.0,234973.72108875687,-64659.721088756865
2155,130171.0,151563.48952725128,-21392.48952725128
2287,356059.0,254707.6715909271,101351.32840907291
7995,456946.0,387776.4437397349,69169.55626026512
2383,137521.0,157684.76978351182,-20163.769783511816
6876,495191.0,361700.45877172303,133490.54122827697
4065,327549.0,317247.03518196323,10301.964818036766
8505,355857.0,362446.9249496224,-6589.924949622422
416,158148.0,167558.48134920275,-9410.481349202746
1704,286227.0,271751.23080615315,14475.769193846849
7243,316931.0,315765.6718735801,1165.3281264199177
479,273851.0,247720.617497896,26130.38250210401
5460,480932.0,490882.88101273106,-9950.881012731057
5356,426988.0,335397.02463184734,91590.97536815266
3171,292413.0,326434.4848360348,-34021.484836034826
8413,345564.0,304358.50292112393,41205.49707887607
6166,288957.0,273850.9913749703,15106.008625029703
3132,545850.0,653776.5413265398,-107926.54132653982
8715,139168.0,167979.29282702363,-28811.29282702363
1484,369579.0,433841.9799474433,-64262.979947443295
6356,159515.0,108321.15970312418,51193.84029687582
4761,380565.0,427373.4332277985,-46808.433227798494
5503,133968.0,125384.47736709581,8583.52263290419
2181,137431.0,198958.39611433237,-61527.39611433237
4622,394529.0,442647.38057761703,-48118.380577617034
2015,287469.0,395961.94778036844,-108492.94778036844
8829,282434.0,243183.2160213688,39250.783978631196
6808,511789.0,439735.67636906146,72053.32363093854
3420,333684.0,422641.4710428961,-88957.4710428961
447,457737.0,350304.75983452157,107432.24016547843
7310,588237.0,614603.4073750292,-26366.40737502917
6715,366603.0,347666.11464969494,18936.885350305063
2900,110334.0,130839.40807045458,-20505.408070454578
4550,199216.0,241551.9362239664,-42335.93622396639
5833,288786.0,279281.351017166,9504.648982834013
1577,315143.0,301969.00013336603,13173.999866633967
2566,147501.0,195793.32148247637,-48292.32148247637
9245,453728.0,488931.383336905,-35203.38333690498
3661,335966.0,325361.7265059018,10604.273494098219
4090,401116.0,356678.1798488163,44437.820151183696
1637,141212.0,193243.84914541454,-52031.84914541454
8969,543480.0,472345.9069881784,71134.09301182162
7131,476298.0,485613.8896632415,-9315.889663241513
7459,368928.0,380653.74315913283,-11725.743159132835
5654,346230.0,364414.1083422479,-18184.1083422479
6534,336580.0,329076.59467704385,7503.405322956154
8427,390699.0,357710.29070715973,32988.70929284027
417,113977.0,163864.14205394028,-49887.142053940275
1789,158298.0,226186.95188283644,-67888.95188283644
6222,397852.0,413003.4914756716,-15151.491475671588
783,580157.0,568947.729337286,11209.270662714029
8899,199665.0,218938.62230199887,-19273.62230199887
7008,350827.0,400401.9552236537,-49574.9552236537
741,470932.0,367169.13875065686,103762.86124934314
582,474037.0,516294.2970401885,-42257.29704018851
2193,490228.0,488569.1870458567,1658.8129541432718
4650,233137.0,279094.24283658917,-45957.24283658917
8312,336750.0,286698.7912857919,50051.2087142081
5715,233672.0,235874.30072240808,-2202.3007224080793
3756,195174.0,148577.7706205573,46596.229379442695
1269,405162.0,451433.46432811423,-46271.464328114234
7637,367007.0,275604.7149795807,91402.28502041928
4635,223127.0,243498.81847469363,-20371.81847469363
2080,398217.0,341585.7285140735,56631.271485926525
7339,491931.0,421107.93976087455,70823.06023912545
6723,419469.0,391706.09635762306,27762.903642376943
6976,424192.0,462739.925264705,-38547.92526470497
6523,321870.0,263149.1234475198,58720.876552480215
6391,273181.0,225637.6594024689,47543.34059753109
5318,582641.0,507479.46153842146,75161.53846157854
6501,558333.0,498420.8714189276,59912.12858107238
3327,265310.0,268310.31911769975,-3000.3191176997498
1320,505002.0,530051.7409229366,-25049.740922936588
5604,586232.0,537955.3044066046,48276.69559339539
7912,689277.0,517686.05371262826,171590.94628737174
9302,213061.0,263523.7660341983,-50462.766034198285
2402,221845.0,250634.5318950211,-28789.531895021093
3341,313062.0,327387.87632445386,-14325.876324453857
9163,200213.0,197711.2568021768,2501.7431978232053
3960,544614.0,506713.96934254223,37900.03065745777
2221,315819.0,350875.20328671596,-35056.20328671596
7280,211161.0,176733.3821513828,34427.6178486172
8855,333464.0,346016.80407967215,-12552.804079672147
1993,403724.0,480021.880541046,-76297.88054104598
2094,330840.0,316925.3074800048,13914.69251999521
3102,362042.0,351525.91210346884,10516.087896531157
4361,173586.0,247150.95362791515,-73564.95362791515
6804,481564.0,489080.96104491246,-7516.961044912459
3602,565020.0,627098.4633544036,-62078.46335440362
8772,334250.0,333803.14392722416,446.85607277584495
2977,327139.0,340794.79544824857,-13655.795448248566
4426,199506.0,282647.4646500365,-83141.46465003648
2953,238536.0,253212.0411901333,-14676.041190133314
2136,270285.0,257535.1652419984,12749.834758001612
5131,391676.0,412413.32951311354,-20737.32951311354
0,467104.0,492351.9837598132,-25247.983759813185
7076,481529.0,490814.36899655056,-9285.368996550562
6085,227750.0,280134.8609061363,-52384.86090613628
4009,388149.0,261390.3143012394,126758.68569876059
8836,162782.0,159000.95616745605,3781.0438325439463
2178,469277.0,443720.11461241514,25556.885387584858
7924,221245.0,289414.3808413883,-68169.38084138831
8644,205036.0,258862.4930182051,-53826.4930182051
8980,236967.0,253602.34498402814,-16635.34498402814
7882,65502.0,110708.04072450167,-45206.04072450167
8078,199889.0,221825.34152823064,-21936.341528230638
8155,220866.0,243011.5863615988,-22145.586361598806
7793,278396.0,350500.3620167881,-72104.3620167881
3999,204712.0,196717.61058418805,7994.389415811951
7475,249396.0,366133.950697822,-116737.95069782197
6746,173511.0,147932.59878307715,25578.40121692285
5330,405258.0,266767.0368327018,138490.96316729818
2673,557973.0,501544.86073046504,56428.139269534964
1040,163465.0,170386.6133119168,-6921.6133119167935
4680,266331.0,304870.5277286509,-38539.52772865089
5635,437744.0,475802.7839834007,-38058.78398340067
368,402592.0,391547.70195276604,11044.298047233955
8410,281376.0,276633.8809246747,4742.119075325318
7566,118547.0,138444.99811374865,-19897.998113748647
5247,207746.0,189127.0571062796,18618.942893720407
7126,401767.0,400247.3232492733,1519.6767507267068
140,374551.0,380514.8676370181,-5963.867637018091
3016,295846.0,285128.05366448197,10717.946335518034
5661,475056.0,484822.8401691455,-9766.840169145493
2848,250511.0,249343.05734347997,1167.9426565200265
8161,303968.0,347409.635963489,-43441.63596348901
7563,345380.0,428293.23214289354,-82913.23214289354
6672,329139.0,384883.26994163333,-55744.269941633334
8024,515650.0,441947.974281886,73702.02571811399
3952,201556.0,190400.41072310394,11155.589276896062
1994,198712.0,208442.19521501032,-9730.195215010317
5129,658801.0,622216.2930112857,36584.706988714286
9122,149284.0,127936.55420798493,21347.445792015074
3191,194195.0,206241.80506975492,-12046.805069754919
811,240348.0,236152.67968326074,4195.320316739264
7781,325116.0,297862.58439474786,27253.415605252143
5284,184050.0,181989.3791881772,2060.620811822795
6005,180774.0,166963.65577389358,13810.34422610642
6445,277540.0,297830.69112857955,-20290.69112857955
1631,506300.0,429956.73218401166,76343.26781598834
3342,181340.0,245935.78375428083,-64595.78375428083
7632,379014.0,416361.90208486887,-37347.90208486887
5801,735774.0,621648.0999340313,114125.90006596874
5177,226390.0,201040.83646666037,25349.163533339626
1468,272515.0,238402.8711524918,34112.1288475082
658,212533.0,215940.3110038901,-3407.3110038900923
3366,319554.0,370738.2944955059,-51184.29449550592
7896,618187.0,451719.66916421393,166467.33083578607
6557,411115.0,385505.7278764878,25609.27212351217
4402,513054.0,543304.8637052582,-30250.863705258234
1426,486314.0,541724.0232004488,-55410.023200448835
7129,383393.0,360117.355420621,23275.644579379004
7817,189174.0,307765.5695245147,-118591.56952451472
3264,198030.0,239388.30243080977,-41358.30243080977
6729,442494.0,378412.94920600794,64081.050793992064
8645,207226.0,247074.6265187985,-39848.6265187985
8254,334776.0,345570.59292900347,-10794.59292900347
6871,276820.0,274277.15051728993,2542.849482710066
5933,388302.0,404699.9087578215,-16397.908757821482
8917,194212.0,205896.38683050015,-11684.386830500152
2479,227544.0,257364.07524268277,-29820.075242682768
6998,538518.0,441205.3388169242,97312.6611830758
3426,260989.0,273344.69933432346,-12355.699334323464
3630,110890.0,195601.69780341384,-84711.69780341384
2865,350005.0,315323.66350676684,34681.33649323316
588,101082.0,117550.86162525912,-16468.861625259116
1016,287129.0,307324.0126311542,-20195.01263115421
564,228276.0,261257.75921617425,-32981.75921617425
3084,280786.0,329297.3447355154,-48511.34473551542
1806,247422.0,370074.8145000954,-122652.81450009538
7813,354791.0,366087.3731145246,-11296.373114524584
1714,150396.0,159785.61107530358,-9389.611075303575
7098,284748.0,297254.2941782707,-12506.294178270677
8094,329720.0,342054.86892291426,-12334.868922914262
243,170531.0,185466.8464808006,-14935.846480800596
4936,271977.0,279412.2068526107,-7435.206852610689
7042,236964.0,280954.10972992744,-43990.10972992744
5975,231008.0,194566.57841973967,36441.42158026033
4290,341048.0,426036.1581068322,-84988.15810683218
972,486517.0,377248.7468987558,109268.25310124422
8736,211959.0,197808.22424970823,14150.775750291767
7948,223855.0,206684.0019565477,17170.998043452302
3651,381136.0,404194.1946319552,-23058.19463195518
7484,212349.0,311437.55075613875,-99088.55075613875
7375,798186.0,704585.069687991,93600.93031200895
4390,528169.0,442772.24990614975,85396.75009385025
8395,155962.0,162924.6692093658,-6962.669209365791
795,780735.0,709508.6873907197,71226.31260928034
2037,417762.0,397797.2255623527,19964.774437647313
2273,199897.0,152636.62461721804,47260.37538278196
5905,146992.0,144554.66493762063,2437.3350623793667
8268,235667.0,242581.7924993056,-6914.792499305593
5273,378949.0,396460.4527009943,-17511.452700994327
2462,165006.0,211193.72640102927,-46187.72640102927
5569,416749.0,347402.54187173623,69346.45812826377
26,136039.0,133905.86143001658,2133.138569983421
7205,389998.0,442600.2899270777,-52602.28992707771
9308,461440.0,428584.7862724048,32855.21372759523
2598,625285.0,637327.0051615312,-12042.005161531153
5582,219118.0,247179.830661477,-28061.830661476997
6757,687388.0,738325.4254283112,-50937.425428311224
1188,363521.0,361950.3364415609,1570.6635584391188
3349,392839.0,428803.96484949626,-35964.96484949626
8136,320684.0,386278.56942799926,-65594.56942799926
8759,402920.0,356076.3202514229,46843.679748577124
8558,236451.0,274095.362303019,-37644.36230301898
7467,211398.0,202546.28921938807,8851.710780611931
2816,198040.0,221145.80983764172,-23105.80983764172
6191,153467.0,201953.45559237106,-48486.45559237106
4439,471005.0,464660.58184935973,6344.418150640267
5219,345798.0,339035.4154426749,6762.584557325114
9305,153008.0,188041.23917585053,-35033.239175850525
2652,157807.0,189758.55175618935,-31951.55175618935
4206,773856.0,526059.5869708303,247796.41302916966
3702,200679.0,205224.7790396691,-4545.7790396691125
5046,431973.0,380719.511022864,51253.488977135974
5385,111775.0,130515.04914170872,-18740.049141708718
7001,463281.0,438889.0214883529,24391.97851164709
4847,311234.0,251224.19175123118,60009.80824876882
8814,377268.0,355803.71234912344,21464.287650876562
3936,133646.0,161232.9892866753,-27586.989286675293
5047,326401.0,303764.70334382576,22636.296656174236
1055,186550.0,194920.90036239199,-8370.900362391985
808,388830.0,391744.3380620595,-2914.3380620594835
6778,384621.0,382957.8876497456,1663.1123502543778
4579,202441.0,212503.64075550094,-10062.640755500935
7142,413022.0,377939.7349395223,35082.265060477715
3539,402802.0,323774.2917127457,79027.70828725433
6143,396398.0,519039.7539104616,-122641.75391046162
5687,360551.0,425124.91687361273,-64573.91687361273
7015,207375.0,217714.94744268214,-10339.94744268214
3724,215315.0,232606.25726645353,-17291.257266453526
3967,137095.0,130334.09256925787,6760.907430742125
4596,56172.0,131299.68212417688,-75127.68212417688
3629,416762.0,410566.6853788412,6195.314621158817
683,382661.0,400291.00126384554,-17630.001263845537
3594,275386.0,303884.6325997772,-28498.632599777193
3813,277994.0,282817.2449343773,-4823.244934377319
1152,257472.0,250492.8748245964,6979.125175403606
5152,398093.0,349585.1343880378,48507.86561196222
72,452239.0,368218.9903671828,84020.00963281718
1019,291877.0,316201.9870244714,-24324.987024471397
2041,91705.0,84428.96732663571,7276.032673364287
6686,432368.0,452984.43928436266,-20616.439284362656
5351,498063.0,507331.54192698497,-9268.541926984966
8146,280772.0,275341.39725899755,5430.602741002454
1861,208742.0,209709.13379152492,-967.1337915249169
7744,168643.0,206520.79054282553,-37877.79054282553
2681,730579.0,580782.7840763072,149796.2159236928
7445,596759.0,574116.4053289874,22642.5946710126
2985,520316.0,475512.1382829501,44803.861717049906
2391,494138.0,594833.8693868746,-100695.8693868746
8,668514.0,512144.6181082262,156369.38189177378
6389,319747.0,340036.1369544962,-20289.136954496207
925,303196.0,245422.11684085886,57773.88315914114
6870,114060.0,121589.5084800177,-7529.508480017699
6502,230918.0,264295.0939815367,-33377.09398153669
9221,343592.0,356154.67423139553,-12562.674231395533
6062,126609.0,139061.04809382802,-12452.048093828023
3833,132837.0,152573.89955029738,-19736.899550297385
3664,383764.0,347080.7655302997,36683.234469700314
5531,416346.0,427894.9926561543,-11548.992656154325
1826,398772.0,405095.4971129861,-6323.497112986108
6756,345294.0,349525.49062121,-4231.490621210018
8822,206614.0,185790.79730054148,20823.202699458518
4386,159485.0,152879.64691295242,6605.353087047581
7641,265188.0,240437.2562389149,24750.74376108509
6096,182138.0,181602.66445969723,535.3355403027672
909,238586.0,272170.73117193294,-33584.731171932945
1586,393250.0,354448.01025951974,38801.98974048026
2993,407045.0,418617.2997103166,-11572.299710316584
2832,472783.0,537063.5080154295,-64280.508015429485
8823,299558.0,334511.1908810825,-34953.1908810825
1008,325351.0,316843.46805189474,8507.531948105257
2143,350803.0,366471.6603722129,-15668.660372212878
1537,360410.0,319514.56402303657,40895.43597696343
6913,354276.0,328018.9093255826,26257.090674417384
4958,355159.0,348958.05222207523,6200.947777924768
108,263941.0,262421.6833795859,1519.316620414087
245,287331.0,260550.98906476423,26780.01093523577
3151,448053.0,540372.7636960554,-92319.7636960554
5859,283261.0,333392.00570429506,-50131.005704295065
2043,379893.0,327260.2767486159,52632.7232513841
3215,309376.0,334726.83187059156,-25350.83187059156
4305,302009.0,341475.5121736003,-39466.51217360032
8934,159281.0,165219.92889339666,-5938.92889339666
1864,200316.0,167048.60445978236,33267.395540217636
2169,259784.0,240288.18086422107,19495.819135778933
6247,500242.0,520772.28546293447,-20530.285462934466
3239,366136.0,339937.3251936173,26198.67480638268
8764,121061.0,151048.63889741673,-29987.638897416735
2393,164882.0,132308.9033322853,32573.096667714708
7870,215492.0,237548.5861162617,-22056.586116261693
7292,221947.0,276387.440268748,-54440.440268747974
8550,230597.0,204652.23512068033,25944.76487931967
6163,312120.0,320162.2693654621,-8042.269365462125
420,362261.0,386257.06658327696,-23996.06658327696
434,301279.0,302459.2563354121,-1180.256335412094
1380,542848.0,632262.9846114023,-89414.98461140227
8344,386624.0,337644.6008022852,48979.39919771481
5638,201473.0,200831.41313877574,641.586861224263
5004,348539.0,517712.64149668,-169173.64149667998
4555,319500.0,296705.292127146,22794.707872854022
380,338185.0,338951.7659331137,-766.7659331136965
4927,399029.0,403470.8557958662,-4441.855795866228
629,118748.0,124802.75217396655,-6054.7521739665535
4443,140205.0,153852.65560730986,-13647.655607309862
966,401746.0,442456.4290961849,-40710.429096184904
3634,270096.0,313696.5131255405,-43600.513125540514
9264,375209.0,418921.00966564094,-43712.009665640944
6347,406998.0,406991.83150066924,6.168499330757186
599,463869.0,440444.74993830064,23424.250061699364
728,353496.0,335426.1577672631,18069.842232736875
5707,85556.0,115314.6080554637,-29758.6080554637
8863,436113.0,420309.98725784145,15803.01274215855
6277,297952.0,292248.92178197287,5703.078218027134
3119,303782.0,290548.3188644061,13233.681135593913
2540,344958.0,344566.1049785396,391.8950214604265
3542,143019.0,148806.6905973708,-5787.690597370791
3788,407873.0,498353.6751382864,-90480.67513828637
279,737865.0,679000.808971268,58864.19102873199
3772,178691.0,156051.736324083,22639.263675917
4144,342416.0,370931.12932653155,-28515.129326531547
7338,719546.0,681846.3726586873,37699.627341312706
2124,351335.0,304129.58517072554,47205.414829274465
403,681572.0,632745.976035211,48826.023964789
4323,403647.0,356442.3056008081,47204.69439919188
1710,216974.0,209027.0894371908,7946.9105628092075
8362,394503.0,411145.09137695585,-16642.091376955854
6691,341842.0,372071.57016329456,-30229.570163294557
2616,209213.0,191240.93935638055,17972.06064361945
5977,638589.0,621437.4384931107,17151.561506889295
9042,357532.0,411453.2292696469,-53921.22926964692
8512,391674.0,385214.89865918545,6459.101340814552
5693,120336.0,163943.80047469377,-43607.800474693766
5420,411573.0,461899.99501401634,-50326.99501401634
2171,439433.0,425972.4993179525,13460.50068204751
1777,386623.0,517370.85198765725,-130747.85198765725
2882,528711.0,457408.41131397337,71302.58868602663
1547,318384.0,393071.5904563263,-74687.59045632632
8284,558550.0,432582.31557729474,125967.68442270526
657,201835.0,240457.87807219388,-38622.87807219388
1971,269645.0,262046.4748702969,7598.525129703106
1693,231565.0,248174.61340837504,-16609.613408375037
116,345938.0,350189.2397090786,-4251.239709078625
3000,320444.0,352605.35243805987,-32161.35243805987
6328,192882.0,224148.01101035927,-31266.011010359274
8656,549960.0,484389.1520498248,65570.84795017517
